,ID,ProductId,DishRef,Name,Summary,Img,Ingredients,IsNew,Category,SubCategory,Allergens,Chillies,Calories,CaloriesPercent,IsFeatured,Fat,FatPercent,SaturatedFat,SaturatedFatPercent,Carbohydrates,CarbohydratesPercent,Sugar,SugarPercent,Fibre,FibrePercent,Protein,ProteinPercent,SaltPercent,Salt,Vegetarians,Vegans,Pescatarians,ValidFrom,ValidTo,IsGeneralUK,IsGeneralROI,IsGeneralAirport,MenuSortOrder
0,6b6de90a-e377-4d92-b157-63f23659ebe4,9751,BREAK168,Add: Banana,,/~/media/images/samples/sample-feature.jpg,"Banana
Banana

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,[],0.0,105.0,5.2,False,0.3,0.5,0.1,0.6,25.5,9.8,23.0,25.5,1.2,0.0,1.3,2.6,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,780.0
1,e16f645a-79f5-4402-b48e-70b05a0b075b,9740,BREAK128,Add: Blueberries,,/~/media/images/samples/sample-feature.jpg,"Blueberries
Blueberries

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,[],0.0,17.0,0.9,False,0.1,0.1,0.0,0.0,3.6,1.4,2.5,2.8,0.6,0.0,0.2,0.4,0.0,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,750.0
2,90a5a5c7-090e-4f2f-b481-cdc58435f184,9797,HALADD1,Add: Grilled halloumi,,/~/media/images/samples/sample-feature.jpg,"Pre-sliced Halloumi
MILK (cow, sheep and goat), Salt, Vegetarian Rennet

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,['Milk (Lactose)'],0.0,416.0,20.8,False,31.4,44.8,18.9,94.4,3.0,1.2,3.0,3.3,0.0,0.0,30.5,61.0,41.7,2.5,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,560.0
3,f5b27fa2-6ae5-4778-ac44-a8d16bda00e4,9775,BREAK167,Add: Honey,,/~/media/images/samples/sample-feature.jpg,"Bottle Honey
Clear Blossom Honey

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,[],0.0,92.0,4.6,False,0.0,0.0,0.0,0.0,22.9,8.8,22.9,25.4,0.0,0.0,0.1,0.2,1.3,0.1,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,790.0
4,31df724d-b3ec-4b57-b46b-0390152bd512,9778,ADDMB1,Add: Maple-cured bacon,,/~/media/images/samples/sample-feature.jpg,"Premium Maple Streaky Bacon
Pork Belly, Salt, Sugar, Maple Syrup, Smoke Flavouring, Emulsifier (Sodium Tri Phosphate), Preservative (Sodium Nitrite)

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,[],0.0,86.0,4.3,False,6.1,8.7,2.4,12.0,1.1,0.4,0.9,1.0,0.1,0.0,6.8,13.7,13.7,0.8,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,540.0
5,79d87874-b8c8-4e73-b638-3b1e8d7b3a6d,9804,SIDE45,Add: Poached egg,,/~/media/images/samples/sample-feature.jpg,"Poached Eggs
Egg, Glazing Agent (Triglycerides of Middle Chain Fatty Acids, Sunflower Lecithin)

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,['Egg'],0.0,63.0,3.2,False,4.4,6.2,1.4,6.9,0.3,0.1,0.2,0.2,0.0,0.0,5.8,11.5,1.5,0.1,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,550.0
6,a151ddf9-ea04-4ea8-99e4-774aa270a390,9825,BREAK117,Add: Smoked salmon,,/~/media/images/samples/sample-feature.jpg,"Smoked Salmon
Salmon, Salt, Sugar

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,['Fish'],0.0,100.0,5.0,False,5.3,7.5,1.3,6.6,3.1,1.2,0.4,0.5,0.1,0.0,12.1,24.1,32.0,1.9,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,530.0
7,2c72d77b-d862-4315-8b7f-cbbc53f6a42e,9836,BREAK131,Add: Strawberries,,/~/media/images/samples/sample-feature.jpg,"Strawberries
Strawberry

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,[],0.0,14.0,0.7,False,0.1,0.1,0.0,0.0,2.7,1.0,2.7,3.0,0.5,0.0,0.4,0.7,0.2,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,760.0
8,558ef3b2-c3d3-4bce-a9eb-a1215ed2e94d,9861,BREAK132,Bacon butty,"Three rashers of bacon, white bloomer bread
– With Country Life spreadable",/~/media/images/samples/sample-feature.jpg,"Cooked Bacon Box
Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Potassium Nitrate, Sodium Nitrite)

Butter Spread
Butter, Rapeseed Oil, Water, Salt

White Bloomer
WHEAT Flour (WHEAT Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Water, Yeast, Salt, Palm Oil, Rapeseed Oil, Emulsifiers (E471, E472e), BARLEY Malt Flour, Flour Treatment

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)']",0.0,509.0,25.4,False,24.3,34.7,9.4,47.0,45.8,17.6,0.4,0.5,2.3,0.0,28.1,56.1,67.3,4.0,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,400.0
9,87dc7c27-acb3-43e0-bd2f-46094a612420,9860,BREAK133,Bacon butty,"Three rashers of bacon, wholewheat bloomer bread
– With Country Life spreadable",/~/media/images/samples/sample-feature.jpg,"Cooked Bacon Box
Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Potassium Nitrate, Sodium Nitrite)

Butter Spread
Butter, Rapeseed Oil, Water, Salt

Malted Grain Bloomer
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Water, Malted WHEAT Flake, Wholemeal WHEAT Flour, BARLEY Flakes, WHEAT Gluten, Yeast, BARLEY Malt Flour, Salt, Emulsifiers (E471, E472e), Palm Oil, Rapeseed Oil, Flour Treatment Agent

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)']",0.0,512.0,25.6,False,23.8,34.0,9.2,46.0,45.7,17.6,1.1,1.2,3.5,0.0,29.8,59.5,59.2,3.5,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,410.0
10,a36ab92c-f6c4-4c14-a6ef-e6f6bb729d5a,9933,BREAK163,Breakfast wrap,"Fried egg, bacon, sausage, hash brown, Cheddar cheese",/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Cooked Bacon Box
Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Potassium Nitrate, Sodium Nitrite)

Hash Browns
Potatoes, Sunflower Oil, Dehydrated Potato, Salt, Potato Starch, Flavourings, Spices

Cheddar Slices
Cheddar Cheese (MILK, Salt, Starter Culture, Vegetarian Rennet)

Frozen Sausage
Pork, Water, Rusk (WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), salt), Seasoning (rice flour, salt, dextrose, herbs, stabilisers, spice, preservative (sodium metabiSULPHITE), Pork Fat, Beef Collagen Case

11  Wrap
WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Water, Rapeseed Oil, Humectant, WHEAT Gluten, Raising Agents, Salt, Acid, Preservatives, Emulsifier, Stabilisers, WHEAT Fibre, OAT Fibre

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Egg', 'Milk (Lactose)', 'Sulphur dioxide and sulphites']",0.0,721.0,36.1,False,39.5,56.4,12.6,63.0,58.9,22.7,1.6,1.8,4.1,0.0,31.6,63.1,72.8,4.4,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,640.0
11,30e00290-6bd4-4eed-9c8c-2f1e529fcc73,10043,BREAK171,Eggs Benedict,"Two poached eggs, on an English muffin, with Wiltshire cured ham, Hollandaise sauce, rocket",/~/media/images/samples/sample-feature.jpg,"Poached Eggs
Egg, Glazing Agent (Triglycerides of Middle Chain Fatty Acids, Sunflower Lecithin)

Rocket Small Bag
Rocket

Wiltshire Ham
Pork, Salt, Preservatives, Antioxidant

English Muffins
WHEAT flour (WHEAT Flour, calcium, iron, niacin and thiamine), Water, Yellow Polenta, Rice Flour, WHEAT GLUTEN, Sugar, Salt, Yeast, Rapeseed Oil, De-activated Yeast, RYE Sourdough (wholemeal RYE flour, RYE bran, water), Preservative Acidity Regulator, Emulsifiers (E472e, E471), Antioxidant

Hollandaise Sauce
Water, Cream, Butter, White Wine, Flavouring [Salt, Lactose, Flavouring, Yeast Extract, Maltodextrin, Onion Powder, Nutmeg Extract, Sunflower Oil, CELERY Extract, Turmeric Extract], Modified Maize Starch, Lemon Juice Concentrate, White Wine Vinegar, EGG Yolk Powder, Stabiliser, Cayenne Pepper, Flavouring, Colour, Black Pepper, White Pepper

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Celery', 'Gluten', 'Egg', 'Milk (Lactose)']",0.0,508.0,25.4,False,25.9,37.0,12.9,64.7,26.7,10.3,3.2,3.6,2.8,0.0,40.6,81.3,56.3,3.4,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,350.0
12,ede48fa2-6698-417e-bf4c-91e9eccb81e6,10046,BREAK172,Eggs royale,"Two poached eggs, on an English muffin, with smoked salmon, Hollandaise sauce, rocket",/~/media/images/samples/sample-feature.jpg,"Poached Eggs
Egg, Glazing Agent (Triglycerides of Middle Chain Fatty Acids, Sunflower Lecithin)

Smoked Salmon
Salmon, Salt, Sugar

Rocket Small Bag
Rocket

English Muffins
WHEAT flour (WHEAT Flour, calcium, iron, niacin and thiamine), Water, Yellow Polenta, Rice Flour, WHEAT GLUTEN, Sugar, Salt, Yeast, Rapeseed Oil, De-activated Yeast, RYE Sourdough (wholemeal RYE flour, RYE bran, water), Preservative Acidity Regulator, Emulsifiers (E472e, E471), Antioxidant

Hollandaise Sauce
Water, Cream, Butter, White Wine, Flavouring [Salt, Lactose, Flavouring, Yeast Extract, Maltodextrin, Onion Powder, Nutmeg Extract, Sunflower Oil, CELERY Extract, Turmeric Extract], Modified Maize Starch, Lemon Juice Concentrate, White Wine Vinegar, EGG Yolk Powder, Stabiliser, Cayenne Pepper, Flavouring, Colour, Black Pepper, White Pepper

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Celery', 'Gluten', 'Egg', 'Fish', 'Milk (Lactose)']",0.0,497.0,24.8,False,28.7,41.0,12.7,63.3,29.8,11.5,3.6,4.0,2.9,0.0,30.6,61.2,48.3,2.9,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,380.0
13,4c8da9d4-4d47-4505-9536-08da653771b0,10066,BREAK144,Freedom breakfast,"Two fried eggs, bacon, baked beans, mushroom, tomato. This item does not contain gluten or dairy, but there is a risk of cross-contamination",/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Flat Mushroom
Mushroom

Margarine Pellets
Vegetable Oils (rapeseed, palm), Water, Black Pepper, Emulsifier, Flavouring, Colour

Tomatoes
Tomato

Cooked Bacon Box
Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Potassium Nitrate, Sodium Nitrite)

Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,['Egg'],0.0,447.0,22.3,False,27.9,39.9,9.4,47.0,12.2,4.7,4.5,4.9,6.0,0.0,34.4,68.8,43.8,2.6,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,230.0
14,ee153452-ca6f-4662-a045-cbb7e014ff73,10057,BREAK122,Fresh fruit,"Apple, banana, blueberries, strawberries",/~/media/images/samples/sample-feature.jpg,"Blueberries
Blueberries

Banana
Banana

Strawberries
Strawberry

Apple Bag
Apple

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,[],0.0,178.0,8.9,False,0.5,0.8,0.1,0.6,41.1,15.8,37.5,41.6,4.5,0.0,2.2,4.4,0.2,0.0,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,730.0
15,796c3808-b470-4687-97d3-46f9459453f5,10142,BREAK141,Large breakfast,"Two fried eggs, bacon, two sausages, baked beans, three hash browns, mushroom, tomato, two slices of toast. Lurpak spreadable.",/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Flat Mushroom
Mushroom

Margarine Pellets
Vegetable Oils (rapeseed, palm), Water, Black Pepper, Emulsifier, Flavouring, Colour

Tomatoes
Tomato

Lurpak Butter Portions
Butter, Rapeseed Oil, Water, Lactic Culture, Salt

Cooked Bacon Box
Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Potassium Nitrate, Sodium Nitrite)

Hash Browns
Potatoes, Sunflower Oil, Dehydrated Potato, Salt, Potato Starch, Flavourings, Spices

Frozen Sausage
Pork, Water, Rusk (WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), salt), Seasoning (rice flour, salt, dextrose, herbs, stabilisers, spice, preservative (sodium metabiSULPHITE), Pork Fat, Beef Collagen Case

Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

White Bloomer
WHEAT Flour (WHEAT Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Water, Yeast, Salt, Palm Oil, Rapeseed Oil, Emulsifiers (E471, E472e), BARLEY Malt Flour, Flour Treatment

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Egg', 'Milk (Lactose)', 'Sulphur dioxide and sulphites']",0.0,1420.0,71.0,False,85.1,121.6,28.6,143.1,104.8,40.3,6.5,7.3,12.1,0.0,56.5,112.9,111.0,6.7,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,10.0
16,977f617a-f34f-4264-9403-4eb4a3c0d872,10160,BREAK148,Large vegetarian breakfast,"Two fried eggs, three Quorn vegan sausages, baked beans, three hash browns, mushroom, tomato, two slices of toast. Lurpak spreadable.",/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Flat Mushroom
Mushroom

Margarine Pellets
Vegetable Oils (rapeseed, palm), Water, Black Pepper, Emulsifier, Flavouring, Colour

Tomatoes
Tomato

Lurpak Butter Portions
Butter, Rapeseed Oil, Water, Lactic Culture, Salt

Hash Browns
Potatoes, Sunflower Oil, Dehydrated Potato, Salt, Potato Starch, Flavourings, Spices

Quorn Vegan Sausage
Ingredients: Mycoprotein, Textured WHEAT Protein [WHEAT Flour, Stabiliser ], Water, Vegetable Oils (rapeseed, palm), Onions, Potato Protein, Rusk [WHEAT Flour, Yeast, Salt], WHEAT Gluten, Casing [Stabiliser, Cellulose, Modified Starch], Tapioca Starch, Potato Starch, Flavouring, Seasoning [Dextrose, WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Spices (coriander, white pepper, nutmeg), Yeast Extract, Garlic Powder, Salt, Rapeseed Oil, Flavouring], Firming Agent, Pea Fibre

Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

White Bloomer
WHEAT Flour (WHEAT Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Water, Yeast, Salt, Palm Oil, Rapeseed Oil, Emulsifiers (E471, E472e), BARLEY Malt Flour, Flour Treatment

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Egg', 'Milk (Lactose)']",0.0,1357.0,67.8,False,71.1,101.6,25.0,125.1,113.0,43.5,6.6,7.3,17.4,0.0,60.1,120.1,76.5,4.6,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,120.0
17,571fd5ef-b0ef-479a-833f-6107a6646b3d,10245,BREAK165,MOMA Porridge,,/~/media/images/samples/sample-feature.jpg,"Porridge 70G
Wholegrain Gluten Free Oatflakes, Skimmed MILK Powder

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,['Milk (Lactose)'],0.0,250.0,12.5,False,3.1,4.5,0.8,3.9,40.8,15.7,10.9,12.1,4.8,0.0,12.8,25.6,3.0,0.2,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,740.0
18,be0064f3-26c5-4f3b-b028-70a0e7738db6,10194,BREAK175,Mushroom Benedict,"Two poached eggs, on an English muffin, with mushroom, Hollandaise sauce, rocket",/~/media/images/samples/sample-feature.jpg,"Flat Mushroom
Mushroom

Margarine Pellets
Vegetable Oils (rapeseed, palm), Water, Black Pepper, Emulsifier, Flavouring, Colour

Poached Eggs
Egg, Glazing Agent (Triglycerides of Middle Chain Fatty Acids, Sunflower Lecithin)

Rocket Small Bag
Rocket

English Muffins
WHEAT flour (WHEAT Flour, calcium, iron, niacin and thiamine), Water, Yellow Polenta, Rice Flour, WHEAT GLUTEN, Sugar, Salt, Yeast, Rapeseed Oil, De-activated Yeast, RYE Sourdough (wholemeal RYE flour, RYE bran, water), Preservative Acidity Regulator, Emulsifiers (E472e, E471), Antioxidant

Hollandaise Sauce
Water, Cream, Butter, White Wine, Flavouring [Salt, Lactose, Flavouring, Yeast Extract, Maltodextrin, Onion Powder, Nutmeg Extract, Sunflower Oil, CELERY Extract, Turmeric Extract], Modified Maize Starch, Lemon Juice Concentrate, White Wine Vinegar, EGG Yolk Powder, Stabiliser, Cayenne Pepper, Flavouring, Colour, Black Pepper, White Pepper

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Celery', 'Gluten', 'Egg', 'Milk (Lactose)']",0.0,472.0,23.6,False,29.8,42.5,13.7,68.6,27.4,10.5,3.5,3.9,4.6,0.0,21.4,42.9,16.3,1.0,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,370.0
19,73df9722-995d-4180-a565-10e8b63325a8,10251,BREAK137,Quorn sausage butty,Wholewheat bloomer – With Country Life spreadable,/~/media/images/samples/sample-feature.jpg,"Quorn Vegan Sausage
Ingredients: Mycoprotein, Textured WHEAT Protein [WHEAT Flour, Stabiliser ], Water, Vegetable Oils (rapeseed, palm), Onions, Potato Protein, Rusk [WHEAT Flour, Yeast, Salt], WHEAT Gluten, Casing [Stabiliser, Cellulose, Modified Starch], Tapioca Starch, Potato Starch, Flavouring, Seasoning [Dextrose, WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Spices (coriander, white pepper, nutmeg), Yeast Extract, Garlic Powder, Salt, Rapeseed Oil, Flavouring], Firming Agent, Pea Fibre

Butter Spread
Butter, Rapeseed Oil, Water, Salt

Malted Grain Bloomer
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Water, Malted WHEAT Flake, Wholemeal WHEAT Flour, BARLEY Flakes, WHEAT Gluten, Yeast, BARLEY Malt Flour, Salt, Emulsifiers (E471, E472e), Palm Oil, Rapeseed Oil, Flour Treatment Agent

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)']",0.0,608.0,30.4,False,26.4,37.7,11.1,55.5,59.5,22.9,2.6,2.9,8.5,0.0,30.2,60.5,30.3,1.8,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,450.0
20,cc7fe8bd-a98b-42ff-b701-7ff4e3866bc3,10252,BREAK136,Quorn sausage butty,White bloomer bread – With Country Life spreadable,/~/media/images/samples/sample-feature.jpg,"Quorn Vegan Sausage
Ingredients: Mycoprotein, Textured WHEAT Protein [WHEAT Flour, Stabiliser ], Water, Vegetable Oils (rapeseed, palm), Onions, Potato Protein, Rusk [WHEAT Flour, Yeast, Salt], WHEAT Gluten, Casing [Stabiliser, Cellulose, Modified Starch], Tapioca Starch, Potato Starch, Flavouring, Seasoning [Dextrose, WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Spices (coriander, white pepper, nutmeg), Yeast Extract, Garlic Powder, Salt, Rapeseed Oil, Flavouring], Firming Agent, Pea Fibre

Butter Spread
Butter, Rapeseed Oil, Water, Salt

White Bloomer
WHEAT Flour (WHEAT Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Water, Yeast, Salt, Palm Oil, Rapeseed Oil, Emulsifiers (E471, E472e), BARLEY Malt Flour, Flour Treatment

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)']",0.0,605.0,30.3,False,26.9,38.4,11.3,56.4,59.6,22.9,2.0,2.2,7.3,0.0,28.5,57.1,38.5,2.3,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,440.0
21,b3ff98bb-ef46-44ba-9b17-66c02c543f0a,10267,BREAK134,Sausage butty,"Two sausages, wholewheat bloomer – With Country Life spreadable",/~/media/images/samples/sample-feature.jpg,"Frozen Sausage
Pork, Water, Rusk (WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), salt), Seasoning (rice flour, salt, dextrose, herbs, stabilisers, spice, preservative (sodium metabiSULPHITE), Pork Fat, Beef Collagen Case

Butter Spread
Butter, Rapeseed Oil, Water, Salt

Malted Grain Bloomer
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Water, Malted WHEAT Flake, Wholemeal WHEAT Flour, BARLEY Flakes, WHEAT Gluten, Yeast, BARLEY Malt Flour, Salt, Emulsifiers (E471, E472e), Palm Oil, Rapeseed Oil, Flour Treatment Agent

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)', 'Sulphur dioxide and sulphites']",0.0,694.0,34.7,False,40.2,57.5,15.1,75.6,58.1,22.4,3.3,3.7,5.8,0.0,23.6,47.1,42.7,2.6,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,430.0
22,e8578ff4-e084-4f0c-b5c0-afaa9b5301c8,10268,BREAK135,Sausage butty,"Two sausages, white bloomer bread – With Country Life spreadable",/~/media/images/samples/sample-feature.jpg,"Frozen Sausage
Pork, Water, Rusk (WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), salt), Seasoning (rice flour, salt, dextrose, herbs, stabilisers, spice, preservative (sodium metabiSULPHITE), Pork Fat, Beef Collagen Case

Butter Spread
Butter, Rapeseed Oil, Water, Salt

White Bloomer
WHEAT Flour (WHEAT Flour, Calcium Carbonate, Iron, Niacin, Thiamine), Water, Yeast, Salt, Palm Oil, Rapeseed Oil, Emulsifiers (E471, E472e), BARLEY Malt Flour, Flour Treatment

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)', 'Sulphur dioxide and sulphites']",0.0,691.0,34.5,False,40.7,58.2,15.3,76.5,58.2,22.4,2.7,3.0,4.6,0.0,21.9,43.7,50.8,3.0,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,420.0
23,f6ba5c3a-84c6-41c0-bf73-f04557f712a3,10367,BREAK142,Small breakfast,"Fried egg, bacon, sausage, baked beans, hash brown",/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Cooked Bacon Box
Pork, Water, Salt, Antioxidant (Sodium Ascorbate), Preservatives (Potassium Nitrate, Sodium Nitrite)

Hash Browns
Potatoes, Sunflower Oil, Dehydrated Potato, Salt, Potato Starch, Flavourings, Spices

Frozen Sausage
Pork, Water, Rusk (WHEAT flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), salt), Seasoning (rice flour, salt, dextrose, herbs, stabilisers, spice, preservative (sodium metabiSULPHITE), Pork Fat, Beef Collagen Case

Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Egg', 'Sulphur dioxide and sulphites']",0.0,460.0,23.0,False,27.1,38.7,7.3,36.5,27.4,10.5,3.1,3.5,5.5,0.0,25.1,50.2,45.7,2.7,False,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,50.0
24,125e610a-7df9-4e37-ae57-d6ff31df71cc,10396,BREAK149,Small vegetarian breakfast,"Fried egg, Quorn vegan sausage, baked beans, hash brown, tomato",/~/media/images/samples/sample-feature.jpg,"Eggs Free Range
EGG

Tomatoes
Tomato

Hash Browns
Potatoes, Sunflower Oil, Dehydrated Potato, Salt, Potato Starch, Flavourings, Spices

Quorn Vegan Sausage
Ingredients: Mycoprotein, Textured WHEAT Protein [WHEAT Flour, Stabiliser ], Water, Vegetable Oils (rapeseed, palm), Onions, Potato Protein, Rusk [WHEAT Flour, Yeast, Salt], WHEAT Gluten, Casing [Stabiliser, Cellulose, Modified Starch], Tapioca Starch, Potato Starch, Flavouring, Seasoning [Dextrose, WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Spices (coriander, white pepper, nutmeg), Yeast Extract, Garlic Powder, Salt, Rapeseed Oil, Flavouring], Firming Agent, Pea Fibre

Heinz Beans - Vegan
Beans, Tomatoes, Water, Modified Cornflour, Spirit Vinegar, Salt, Natural Flavouring, Spice Extracts, Sweetener, Herb Extract

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Egg']",0.0,374.0,18.7,False,17.4,24.8,4.3,21.6,29.2,11.2,4.0,4.4,7.3,0.0,22.1,44.2,24.3,1.5,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,170.0
25,f81527b2-9024-457c-ba54-e4b736623152,10399,BREAK160,Smashed avocado on wholewheat toast,"Avocado, guacamole, pico de gallo",/~/media/images/samples/sample-feature.jpg,"Tomatoes
Tomato

Fresh Avocado
Avocado

Malted Grain Bloomer
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Water, Malted WHEAT Flake, Wholemeal WHEAT Flour, BARLEY Flakes, WHEAT Gluten, Yeast, BARLEY Malt Flour, Salt, Emulsifiers (E471, E472e), Palm Oil, Rapeseed Oil, Flour Treatment Agent

Red Onions
Red Onion

Coriander
Coriander

Guacamole Chunkier
Avocado, Water, Red Bell Pepper, Jalapeño Pepper, Salt, Antioxidant, Onion Powder, Stabiliser, Garlic Powder, Acidity Regulator

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,['Gluten'],0.0,275.0,13.8,False,11.5,16.5,2.2,10.9,31.2,12.0,3.3,3.7,7.4,0.0,7.0,13.9,15.3,0.9,True,True,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,520.0
26,cb9f13d4-a24e-4ae6-8e4f-7c086d4bd255,9944,BREAK13,Toast and preserves,Marmalade – Wholewheat bread,/~/media/images/samples/sample-feature.jpg,"Lurpak Butter Portions
Butter, Rapeseed Oil, Water, Lactic Culture, Salt

Malted Grain Bloomer
WHEAT Flour (WHEAT flour, calcium carbonate, iron, niacin, thiamine), Water, Malted WHEAT Flake, Wholemeal WHEAT Flour, BARLEY Flakes, WHEAT Gluten, Yeast, BARLEY Malt Flour, Salt, Emulsifiers (E471, E472e), Palm Oil, Rapeseed Oil, Flour Treatment Agent

Tiptree Orange Marmalade
Sugar, Seville Oranges, Gelling Agent

",False,191411f3-5872-44e0-ab65-77cfa60bb818,,"['Gluten', 'Milk (Lactose)']",0.0,461.0,23.1,False,18.1,25.9,11.0,55.0,64.5,24.8,19.6,21.8,3.7,0.0,10.0,20.0,12.3,0.7,True,False,False,2020-01-01T00:00:00,2021-01-29T00:00:00,False,False,False,720.0
